"combo_ps"	"combo_ts"	"diff_avgs"	"observed_avgs"	"expected_avgs"	"met_order"	"combo"
0.0946450292505279	17	-0.000341007856821488	-0.000212652777777778	0.00012835507904371	"unknown21"	"360,519"
0.0775119254602217	65	0.00113120414108747	-0.00231096527777778	-0.00344216941886525	"Cytidine"	"360,519"
0.0351830664988653	69	0.0280723284225713	-0.0484765277777778	-0.0765488562003491	"Adenosine"	"360,519"
0.296982524740581	56	0.000601157303682796	-0.00223115694444444	-0.00283231424812724	"Inosine"	"360,519"
0.0189771506995656	9	-0.000736404751175918	-2.58833333333336e-05	0.000710521417842584	"unknown22"	"360,519"
0.379587067844514	54	0.00195955613506402	-0.00469025972222222	-0.00664981585728624	"unknown23"	"360,519"
0.0237239604580018	10	-0.00108146499690548	0.000361659722222222	0.0014431247191277	"unknown24"	"360,519"
0.029676453129444	70	0.00469655762194469	-0.0067567125	-0.0114532701219447	"unknown25"	"360,519"
0.836054011729659	36	-9.22690805360847e-05	0.000360863166666667	0.000453132247202751	"Urocanate"	"360,519"
0.111185118689196	18	-0.00081306540264518	0.00154879625	0.00236186165264518	"Fumarate"	"360,519"
0.229923901217406	23	-0.0538898420480551	0.124875416666667	0.178765258714722	"Tyramine"	"360,519"
0.149896859419202	61	0.0738037951025066	-0.188884861111111	-0.262688656213618	"Tyrosine"	"360,519"
0.203997382768694	22	-0.0275032972221981	0.0621402777777778	0.0896435749999759	"Histidine"	"360,519"
0.128514115354861	62	0.0339391559559239	-0.103213888888889	-0.137153044844813	"unknown26"	"360,519"
0.229923901217406	58	0.0105334184820324	-0.0301115277777778	-0.0406449462598102	"Tryptophan"	"360,519"
0.173356834736896	21	-0.0486127797962913	0.117476666666667	0.166089446462958	"Phenylalanine"	"360,519"
0.296982524740581	56	0.00344215104319933	-0.0121416805555556	-0.0155838315987549	"unknown27"	"360,519"
0.379587067844514	54	0.00166360485728075	-0.0105111527777778	-0.0121747576350585	"unknown28"	"360,519"
0.342479975943991	55	0.00814815515014519	-0.021945125	-0.0300932801501452	"unknown29"	"360,519"
0.012079811614745	3	-0.00214602748889511	-0.00713056944444444	-0.00498454195554933	"unknown30"	"360,519"
0.029676453129444	70	0.00610765641762809	-0.0136415277777778	-0.0197491841954059	"unknown31"	"360,519"
0.173356834736896	60	0.00159803130114854	-0.00816652777777778	-0.00976455907892632	"UMP"	"360,519"
0.296982524740581	56	0.000290164147166014	-0.00115094305555555	-0.00144110720272157	"Hypoxanthine"	"360,519"
0.00565808824105938	0	-0.00144582952277879	-0.00219404444444444	-0.000748214921665657	"unknown32"	"360,519"
0.0666387216902369	15	-0.022405933825435	0.0351972916666667	0.0576032254921017	"Adenine"	"360,519"
0.0666387216902369	66	0.00520115480323016	-0.00988759444444444	-0.0150887492476746	"unknown33"	"360,519"
0.477641736490976	29	-0.000540336532179825	-0.001947875	-0.00140753846782018	"unknown34"	"360,519"
0.2655857177903	57	0.000750079796869238	-0.00201971111111111	-0.00276979090798035	"unknown35"	"360,519"
0.229923901217406	23	-0.0229236984114761	0.0952727222222222	0.118196420633698	"Formate"	"360,519"
0.0162044055602548	5	-0.00194430037069053	0.000786395833333333	0.00273069620402387	"AMP"	"360,519"
0.00920744128798987	79	0.00250120516824806	0.00530529166666667	0.0028040864984186	"Nicotinate"	"360,519"
0.0162044055602548	8	-0.00161659132310037	-0.00537241666666667	-0.0037558253435663	"Nicotinamide"	"360,519"
0.2655857177903	57	0.000575334370450859	-0.00181949166666667	-0.00239482603711752	"unknown1"	"361,519"
0.229923901217406	58	0.000258900596991585	-0.000199444444444444	-0.000458345041436029	"unknown2"	"361,519"
0.62097092564522	32	-0.0344264375578621	-0.331547222222222	-0.29712078466436	"unknown3"	"361,519"
0.173356834736896	60	0.414835668578619	-0.500526388888889	-0.915362057467507	"Butyrate"	"361,519"
0.203997382768694	59	0.345394439436552	-0.357611111111111	-0.703005550547663	"Isovalerate"	"361,519"
0.203997382768694	59	0.205423385681851	-0.507020833333333	-0.712444219015185	"Leucine"	"361,519"
0.477641736490976	52	0.0525592927763765	0.187413888888889	0.134854596112512	"Valine"	"361,519"
0.2655857177903	24	-0.0580222326720077	0.119643055555555	0.177665288227563	"Isoleucine"	"361,519"
0.796539642815906	35	-0.0828840440291234	0.50679375	0.589677794029123	"Propionate"	"361,519"
0.00565808824105938	81	0.0229346892361066	0.0237766944444444	0.000842005208337803	"unknown4"	"361,519"
0.0775119254602217	16	-0.0425871390447169	-0.123644444444445	-0.0810573053997276	"Ethanol"	"361,519"
0.00565808824105938	0	-5.93736555021373	0.876215277777778	6.8135808279915	"Lactate"	"361,519"
0.941567720305487	43	0.000655311767806969	-0.0256891388888889	-0.0263444506566958	"Isocaproate"	"361,519"
0.682528910672681	33	0.000295675333097465	-0.00208458333333334	-0.0023802586664308	"unknown5"	"361,519"
0.986666926944646	42	0.0079645612176974	0.445565277777778	0.437600716560081	"Alanine"	"361,519"
0.477641736490976	52	0.0359759367172124	-0.120133194444444	-0.156109131161657	"unknown6"	"361,519"
0.434477454915907	28	-0.248154564104915	1.36644152777778	1.61459609188269	"Acetate"	"361,519"
0.62097092564522	49	0.0243852071856623	-0.0681986111111111	-0.0925838182967733	"unknown7"	"361,519"
0.0540009723182234	14	-0.0342310165333722	0.0354979166666667	0.0697289332000389	"unknown8"	"361,519"
0.379587067844514	27	-0.0240618390939589	0.0763180555555556	0.100379894649515	"Methionine"	"361,519"
0.0441650584383586	68	0.0164472350832227	-0.0127911111111111	-0.0292383461943338	"unknown9"	"361,519"
0.836054011729659	36	-0.0118135307272209	0.0973158333333333	0.109129364060554	"Glutamate"	"361,519"
0.00565808824105938	81	0.0258544454800981	-0.0104547222222222	-0.0363091677023203	"Isobutyrate"	"361,519"
0.296982524740581	56	0.0694122873312249	0.308615138888889	0.239202851557664	"Succinate"	"361,519"
0.00565808824105938	81	0.0450423775616274	0.00619124999999998	-0.0388511275616274	"2-Oxoisocaproate"	"361,519"
0.941567720305487	38	-0.00110060458016115	-0.225093194444444	-0.223992589864283	"Aspartate"	"361,519"
0.2655857177903	57	0.00800123535047482	-0.0254201388888889	-0.0334213742393637	"unknown10"	"361,519"
0.567569061987164	50	0.0217614035571523	-0.0910511111111111	-0.112812514668263	"Asparagine"	"361,519"
0.296982524740581	56	0.0532015678423696	-0.00671388888888893	-0.0599154567312586	"Lysine"	"361,519"
0.00565808824105938	0	-0.0426435619583417	-0.0107272222222222	0.0319163397361195	"Choline"	"361,519"
0.899426673811972	37	-0.0388341950391671	0.320054166666667	0.358888361705834	"Proline"	"361,519"
0.203997382768694	59	0.0125685465465146	-0.0293943055555556	-0.0419628521020702	"Cystine"	"361,519"
0.00565808824105938	81	0.38174913719037	-0.188685416666667	-0.570434553857037	"unknown11"	"361,519"
0.62097092564522	32	-0.00196425685744503	0.00603458333333336	0.00799884019077839	"Glycine"	"361,519"
0.0237239604580018	71	0.00779271992443467	-0.00321597222222222	-0.0110086921466569	"Glycerol"	"361,519"
0.0189771506995656	72	0.167492563731918	-0.101406027777778	-0.268898591509696	"unknown12"	"361,519"
0.173356834736896	60	0.123131714215029	-0.136061388888889	-0.259193103103918	"unknown13"	"361,519"
0.0775119254602217	65	0.0929403093932322	-0.0786894444444444	-0.171629753837677	"unknown14"	"361,519"
0.203997382768694	59	0.0862836682581665	-0.09064	-0.176923668258167	"Betaine"	"361,519"
0.729053747352405	34	-0.0073174178603049	-0.0806329166666666	-0.0733154988063617	"Serine"	"361,519"
0.0775119254602217	65	0.0486304085355632	-0.0397698611111111	-0.0884002696466744	"Isopropanol"	"361,519"
0.2655857177903	57	0.218912058104092	-0.375304166666667	-0.594216224770759	"Pyroglutamate"	"361,519"
0.342479975943991	55	0.0819534292258045	-0.204745833333333	-0.286699262559138	"Threonine"	"361,519"
0.00565808824105938	81	0.666576726327518	-0.334442744444444	-1.00101947077196	"Trehalose"	"361,519"
0.00565808824105938	81	0.110417040001142	-0.0556647055555556	-0.166081745556698	"Lactose"	"361,519"
0.379587067844514	54	0.000144914833415589	0.000624570833333333	0.000479655999917744	"unknown15"	"361,519"
0.0775119254602217	65	0.000571311511859614	0.00112780138888889	0.000556489877029276	"unknown16"	"361,519"
0.477641736490976	52	0.00015121315264399	-0.00101613194444444	-0.00116734509708843	"unknown17"	"361,519"
0.0946450292505279	64	0.00114781029999902	-0.00115175972222222	-0.00229957002222124	"unknown18"	"361,519"
0.0441650584383586	13	-0.0132701727254932	0.00973326388888889	0.0230034366143821	"Uracil"	"361,519"
0.0189771506995656	72	0.0110218572908654	-0.00741504166666667	-0.0184368989575321	"Uridine"	"361,519"
0.203997382768694	59	0.00168052963066697	-0.00192940555555556	-0.00360993518622252	"unknown19"	"361,519"
0.229923901217406	23	-0.000239906611094812	-0.0007466375	-0.000506730888905188	"unknown20"	"361,519"
0.029676453129444	70	0.000464191336391123	0.00106208055555556	0.000597889219164432	"Cytosine"	"361,519"
1	40	-1.63791068649309e-05	-0.000293863888888889	-0.000277484782023958	"unknown21"	"361,519"
0.379587067844514	54	0.000395071630284545	-0.0011610875	-0.00155615913028455	"Cytidine"	"361,519"
0.0189771506995656	72	0.103306918865702	-0.0566080944444444	-0.159915013310146	"Adenosine"	"361,519"
0.0441650584383586	68	0.00390691786998138	-0.00292454583333333	-0.00683146370331472	"Inosine"	"361,519"
0.682528910672681	48	8.96332228878113e-05	-0.000434783333333334	-0.000524416556221145	"unknown22"	"361,519"
0.229923901217406	23	-0.000335662963843461	-0.00136720416666667	-0.00103154120282321	"unknown23"	"361,519"
0.00920744128798987	2	-0.0017396923336466	2.40263888888889e-05	0.00176371872253549	"unknown24"	"361,519"
0.379587067844514	54	0.00101344655220182	-0.00282675694444445	-0.00384020349664627	"unknown25"	"361,519"
0.0162044055602548	75	0.000378978513831655	0.000480255388888889	0.000101276875057234	"Urocanate"	"361,519"
0.012079811614745	78	0.000386211928004621	0.000587715138888889	0.000201503210884268	"Fumarate"	"361,519"
0.682528910672681	33	-0.0164435454288942	0.06099875	0.0774422954288942	"Tyramine"	"361,519"
0.296982524740581	56	0.0463875697163491	-0.0975726388888889	-0.143960208605238	"Tyrosine"	"361,519"
0.342479975943991	26	-0.0353099401512948	0.0441325	0.0794424401512948	"Histidine"	"361,519"
0.173356834736896	60	0.0439934946705986	-0.0561772222222222	-0.100170716892821	"unknown26"	"361,519"
0.128514115354861	62	0.0107799746518041	-0.0159570833333333	-0.0267370579851374	"Tryptophan"	"361,519"
0.729053747352405	34	-0.000198632904383622	0.0137111111111111	0.0139097440154947	"Phenylalanine"	"361,519"
0.0162044055602548	73	0.017489823560494	-0.0115595694444444	-0.0290493930049384	"unknown27"	"361,519"
0.0189771506995656	72	0.0250579683286087	-0.0175626194444444	-0.0426205877730532	"unknown28"	"361,519"
0.2655857177903	57	0.00507243462351583	-0.009271125	-0.0143435596235158	"unknown29"	"361,519"
0.229923901217406	58	0.00900284758079049	-0.00797501388888889	-0.0169778614696794	"unknown30"	"361,519"
0.173356834736896	60	0.00582892592007526	-0.00838752777777778	-0.014216453697853	"unknown31"	"361,519"
0.00739987229175244	1	-0.0118809840324778	-0.000429194444444443	0.0114517895880334	"UMP"	"361,519"
0.00565808824105938	0	-0.0035096780471027	0.00017390138888889	0.00368357943599159	"Hypoxanthine"	"361,519"
0.00565808824105938	0	-0.00338740607813606	-0.0016632	0.00172420607813606	"unknown32"	"361,519"
0.00920744128798987	2	-0.0709741477539479	0.0345158472222222	0.10548999497617	"Adenine"	"361,519"
0.682528910672681	48	0.000699676742166863	-0.00454820555555556	-0.00524788229772242	"unknown33"	"361,519"
0.229923901217406	58	0.00206544485951609	-0.00287324166666667	-0.00493868652618275	"unknown34"	"361,519"
1	41	3.52552480151199e-05	-0.000670322222222222	-0.000705577470237342	"unknown35"	"361,519"
0.00920744128798987	2	-0.148384511735069	0.0747522777777778	0.223136789512847	"Formate"	"361,519"
0.00565808824105938	0	-0.00296404007159908	0.000540551388888889	0.00350459146048797	"AMP"	"361,519"
0.0189771506995656	9	-0.00848837303541693	0.00486255833333333	0.0133509313687503	"Nicotinate"	"361,519"
0.0237239604580018	71	0.00873859805846345	-0.00532990555555556	-0.014068503614019	"Nicotinamide"	"361,519"
0.173356834736896	21	-0.00130091182763809	-0.000132124999999999	0.00116878682763809	"unknown1"	"356,519"
0.00565808824105938	0	-0.00430171411732334	-0.00110587777777778	0.00319583633954556	"unknown2"	"356,519"
0.173356834736896	21	-0.519038383048245	0.737275	1.25631338304824	"unknown3"	"356,519"
0.379587067844514	54	0.069226415673738	-0.0656041666666665	-0.134830582340404	"Butyrate"	"356,519"
0.0162044055602548	6	-1.36773811490598	2.08032222222222	3.44806033712821	"Isovalerate"	"356,519"
0.00565808824105938	81	2.10345720303181	-1.86249861111111	-3.96595581414293	"Leucine"	"356,519"
0.986666926944646	42	0.385913343601209	-0.951519444444444	-1.33743278804565	"Valine"	"356,519"
0.00920744128798987	79	0.783731393237544	-0.869168055555556	-1.6528994487931	"Isoleucine"	"356,519"
0.00565808824105938	0	-2.11198933341774	1.93791152777778	4.04990086119552	"Propionate"	"356,519"
0.567569061987164	31	-0.000361463442263933	-0.00826819444444444	-0.00790673100218051	"unknown4"	"356,519"
0.00565808824105938	81	0.214828290469294	-0.201863333333333	-0.416691623802627	"Ethanol"	"356,519"
0.00565808824105938	81	1.65463135321109	-0.746535833333333	-2.40116718654442	"Lactate"	"356,519"
0.203997382768694	22	-0.0395212477258219	0.0642704166666667	0.103791664392489	"Isocaproate"	"356,519"
0.00739987229175244	80	0.0403174367202755	-0.0328823611111111	-0.0731997978313866	"unknown5"	"356,519"
0.00565808824105938	81	2.62741636232165	-1.69160138888889	-4.31901775121054	"Alanine"	"356,519"
0.00739987229175244	1	-0.439111007744095	0.310916805555556	0.75002781329965	"unknown6"	"356,519"
0.00565808824105938	0	-3.1177586089168	1.71711930555556	4.83487791447235	"Acetate"	"356,519"
0.00920744128798987	2	-0.487333896282391	0.783034722222222	1.27036861850461	"unknown7"	"356,519"
0.00920744128798987	2	-0.0441367384476613	0.0600534722222222	0.104190210669883	"unknown8"	"356,519"
0.342479975943991	26	-0.0302481291828909	0.105315833333333	0.135563962516224	"Methionine"	"356,519"
0.00565808824105938	81	0.0130311686167491	-0.0109966666666667	-0.0240278352834158	"unknown9"	"356,519"
0.012079811614745	3	-0.104614116913628	0.139240277777778	0.243854394691405	"Glutamate"	"356,519"
0.2655857177903	57	0.0198371602464112	0.0473419444444444	0.0275047841980333	"Isobutyrate"	"356,519"
0.567569061987164	31	-0.0622115029213481	0.677504027777778	0.739715530699126	"Succinate"	"356,519"
0.00565808824105938	81	0.0290523901957644	-0.0283098611111111	-0.0573622513068755	"2-Oxoisocaproate"	"356,519"
0.00565808824105938	81	0.179373220001025	-0.274165416666667	-0.453538636667692	"Aspartate"	"356,519"
0.00565808824105938	81	0.0202775501768415	-0.0205445833333333	-0.0408221335101748	"unknown10"	"356,519"
0.00565808824105938	81	0.0881085048649837	-0.148836666666667	-0.23694517153165	"Asparagine"	"356,519"
0.0441650584383586	68	0.13417426383236	0.109186111111111	-0.0249881527212492	"Lysine"	"356,519"
0.941567720305487	43	-0.000663665984283114	0.0403761111111111	0.0410397770953942	"Choline"	"356,519"
0.00739987229175244	1	-0.30207791300273	0.542534166666667	0.844612079669397	"Proline"	"356,519"
0.00565808824105938	81	0.0963107943416519	-0.0779876388888889	-0.174298433230541	"Cystine"	"356,519"
0.00565808824105938	81	0.541499707967404	-0.191162861111111	-0.732662569078515	"unknown11"	"356,519"
0.0189771506995656	72	0.026506182334196	0.03983125	0.0133250676658041	"Glycine"	"356,519"
0.00920744128798987	79	0.0238409937558729	-0.00348597222222222	-0.0273269659780951	"Glycerol"	"356,519"
0.00565808824105938	81	0.227138129935137	-0.107584472222222	-0.334722602157359	"unknown12"	"356,519"
0.00565808824105938	81	0.410676125562786	-0.297685833333333	-0.708361958896119	"unknown13"	"356,519"
0.00565808824105938	81	0.226908019704598	-0.147027666666667	-0.373935686371265	"unknown14"	"356,519"
0.00565808824105938	81	0.122092936249846	-0.0827477777777778	-0.204840714027624	"Betaine"	"356,519"
0.00565808824105938	81	0.500003755002324	-0.383227361111111	-0.883231116113435	"Serine"	"356,519"
0.00565808824105938	81	0.0603868941695667	-0.0467098611111111	-0.107096755280678	"Isopropanol"	"356,519"
0.00565808824105938	81	0.446098575589915	-0.414593055555556	-0.86069163114547	"Pyroglutamate"	"356,519"
0.00565808824105938	81	0.74458250324777	-0.488565833333333	-1.2331483365811	"Threonine"	"356,519"
0.00565808824105938	81	0.89842458721655	-0.334886277777778	-1.23331086499433	"Trehalose"	"356,519"
0.00565808824105938	81	0.118433754467434	-0.0554339722222222	-0.173867726689656	"Lactose"	"356,519"
0.00565808824105938	0	-0.00148796100564092	0.000515481944444444	0.00200344295008536	"unknown15"	"356,519"
0.477641736490976	52	0.000147118508122545	-4.96527777777773e-06	-0.000152083785900322	"unknown16"	"356,519"
0.0351830664988653	69	0.000736363952715762	-0.00170994305555556	-0.00244630700827132	"unknown17"	"356,519"
0.0160270553649033	4	-0.0234629756943125	0.00660885138888889	0.0300718270832014	"unknown18"	"356,519"
0.00565808824105938	81	0.01184042907171	-0.00688329166666667	-0.0187237207383767	"Uracil"	"356,519"
0.00565808824105938	81	0.00303768700271853	-0.00100070833333333	-0.00403839533605186	"Uridine"	"356,519"
0.00565808824105938	81	0.00124468031524869	-0.00137981666666667	-0.00262449698191536	"unknown19"	"356,519"
0.00565808824105938	81	0.0012736475095821	-0.000886748611111111	-0.00216039612069321	"unknown20"	"356,519"
0.0946450292505279	64	0.000151315825357748	-7.50000000000124e-08	-0.000151390825357748	"Cytosine"	"356,519"
0.0162044055602548	74	0.000380847545510114	-0.000627530555555556	-0.00100837810106567	"unknown21"	"356,519"
0.00565808824105938	81	0.00125225367836038	-0.00146676527777778	-0.00271901895613816	"Cytidine"	"356,519"
0.00565808824105938	81	0.126356214514049	-0.0493554166666667	-0.175711631180716	"Adenosine"	"356,519"
0.0162044055602548	6	-0.00160607238404277	0.0008408875	0.00244695988404277	"Inosine"	"356,519"
0.128514115354861	62	0.00028483154864856	-0.000671272222222222	-0.000956103770870782	"unknown22"	"356,519"
0.0351830664988653	69	0.000759320560389317	-0.00226757083333333	-0.00302689139372265	"unknown23"	"356,519"
0.296982524740581	56	0.000189132653471963	-0.000618806944444444	-0.000807939597916407	"unknown24"	"356,519"
0.00920744128798987	79	0.00215458615314371	-0.00389837916666667	-0.00605296531981037	"unknown25"	"356,519"
0.477641736490976	52	2.66891470626166e-05	0.000479217611111111	0.000452528464048494	"Urocanate"	"356,519"
0.836054011729659	45	0.00013899701762365	0.00129808513888889	0.00115908812126524	"Fumarate"	"356,519"
0.62097092564522	32	-0.0102424481502276	0.0840720833333334	0.094314531483561	"Tyramine"	"356,519"
0.00565808824105938	81	0.103479592648462	-0.113250416666667	-0.216730009315128	"Tyrosine"	"356,519"
0.0162044055602548	7	-0.0227299709960505	0.0528580555555555	0.0755880265516061	"Histidine"	"356,519"
0.00565808824105938	81	0.0851090113685191	-0.0526805555555556	-0.137789566924075	"unknown26"	"356,519"
0.00565808824105938	81	0.0271545669615368	-0.0142604166666667	-0.0414149836282035	"Tryptophan"	"356,519"
0.434477454915907	53	0.020083384179831	0.0744444444444445	0.0543610602646135	"Phenylalanine"	"356,519"
0.00565808824105938	81	0.0181170758757033	-0.00981468055555555	-0.0279317564312589	"unknown27"	"356,519"
0.00565808824105938	81	0.0279469716015648	-0.0111174861111111	-0.0390644577126759	"unknown28"	"356,519"
0.00565808824105938	81	0.0111999584708932	-0.0122790138888889	-0.0234789723597821	"unknown29"	"356,519"
0.2655857177903	57	0.00282426927863321	0.000295875000000002	-0.00252839427863321	"unknown30"	"356,519"
0.00565808824105938	81	0.0177918406919884	-0.0114266388888889	-0.0292184795808773	"unknown31"	"356,519"
0.477641736490976	29	-0.00197371138671076	-0.00446430555555555	-0.00249059416884479	"UMP"	"356,519"
0.00565808824105938	0	-0.0561036088965057	0.0209977458333333	0.077101354729839	"Hypoxanthine"	"356,519"
0.00565808824105938	0	-0.0124608710362842	0.00328663333333333	0.0157475043696175	"unknown32"	"356,519"
0.00565808824105938	0	-0.0177519158251868	0.0110635138888889	0.0288154297140757	"Adenine"	"356,519"
0.00565808824105938	81	0.00369427462555042	-0.00605469444444444	-0.00974896906999486	"unknown33"	"356,519"
0.00565808824105938	81	0.00421263171837577	-0.00357415277777778	-0.00778678449615355	"unknown34"	"356,519"
0.128514115354861	62	0.000328267189539536	-0.000955966666666667	-0.0012842338562062	"unknown35"	"356,519"
0.00565808824105938	0	-0.0587414046278378	0.0373397222222222	0.09608112685006	"Formate"	"356,519"
0.0189771506995656	9	-0.000864700140515011	-0.000103793055555555	0.000760907084959456	"AMP"	"356,519"
0.00565808824105938	0	-0.0098698797956757	0.00501938055555556	0.0148892603512313	"Nicotinate"	"356,519"
0.00565808824105938	81	0.00945870292100536	-0.00495293888888889	-0.0144116418098942	"Nicotinamide"	"356,519"
0.796539642815906	46	-1.12475199895341e-05	-0.000375569444444444	-0.00036432192445491	"unknown1"	"356,361"
1	40	0.000122821184031349	-0.000512833333333333	-0.000635654517364682	"unknown2"	"356,361"
0.342479975943991	55	0.0806906302413614	0.0809305555555555	0.000239925314194071	"unknown3"	"356,361"
0.62097092564522	49	0.045279978936567	-0.1352375	-0.180517478936567	"Butyrate"	"356,361"
0.149896859419202	61	0.199417667540793	-0.00302222222222214	-0.202439889763015	"Isovalerate"	"356,361"
0.296982524740581	25	-0.119545754130941	-0.320231944444445	-0.200686190313504	"Leucine"	"356,361"
0.203997382768694	22	-0.0751317304314718	-0.200897222222222	-0.12576549179075	"Valine"	"356,361"
0.111185118689196	18	-0.120658386180283	-0.148968055555556	-0.0283096693752722	"Isoleucine"	"356,361"
0.203997382768694	59	0.112034278525073	0.158801527777778	0.0467672492527046	"Propionate"	"356,361"
0.2655857177903	24	-0.000632781340010634	-0.000244750000000001	0.000388031340010633	"unknown4"	"356,361"
0.477641736490976	29	-0.0196639613534673	0.00410333333333327	0.0237672946868006	"Ethanol"	"356,361"
1	41	-0.541942019673411	2.43414861111111	2.97609063078452	"Lactate"	"356,361"
